Threshold,Target,Model,Metrics,Accuracy
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionTime + DetectionPctVar + EarlyDetectionRatio + FreqEntropy,0.2857142857142857
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionTime + DetectionPctVar + EarlyDetectionRatio + StrongResponses,0.47619047619047616
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionTime + DetectionPctVar + EarlyDetectionRatio + StrongResponses,0.19047619047619047
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionTime + DetectionPctVar + PowerSkewness + RobustnessIndex,0.42857142857142855
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionTime + DetectionPctVar + PowerSkewness + RobustnessIndex,0.2857142857142857
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionTime + DetectionPctVar + PowerSkewness + FreqEntropy,0.42857142857142855
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionTime + DetectionPctVar + PowerSkewness + FreqEntropy,0.2857142857142857
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionTime + DetectionPctVar + PowerSkewness + StrongResponses,0.47619047619047616
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionTime + DetectionPctVar + PowerSkewness + StrongResponses,0.19047619047619047
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionTime + DetectionPctVar + RobustnessIndex + FreqEntropy,0.42857142857142855
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionTime + DetectionPctVar + RobustnessIndex + FreqEntropy,0.2857142857142857
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionTime + DetectionPctVar + RobustnessIndex + StrongResponses,0.47619047619047616
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionTime + DetectionPctVar + RobustnessIndex + StrongResponses,0.23809523809523808
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionTime + DetectionPctVar + FreqEntropy + StrongResponses,0.47619047619047616
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionTime + DetectionPctVar + FreqEntropy + StrongResponses,0.2857142857142857
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionTime + EarlyDetectionRatio + PowerSkewness + RobustnessIndex,0.3333333333333333
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionTime + EarlyDetectionRatio + PowerSkewness + RobustnessIndex,0.2857142857142857
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionTime + EarlyDetectionRatio + PowerSkewness + FreqEntropy,0.47619047619047616
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionTime + EarlyDetectionRatio + PowerSkewness + FreqEntropy,0.2857142857142857
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionTime + EarlyDetectionRatio + PowerSkewness + StrongResponses,0.42857142857142855
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionTime + EarlyDetectionRatio + PowerSkewness + StrongResponses,0.23809523809523808
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionTime + EarlyDetectionRatio + RobustnessIndex + FreqEntropy,0.5238095238095238
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionTime + EarlyDetectionRatio + RobustnessIndex + FreqEntropy,0.3333333333333333
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionTime + EarlyDetectionRatio + RobustnessIndex + StrongResponses,0.38095238095238093
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionTime + EarlyDetectionRatio + RobustnessIndex + StrongResponses,0.2857142857142857
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionTime + EarlyDetectionRatio + FreqEntropy + StrongResponses,0.47619047619047616
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionTime + EarlyDetectionRatio + FreqEntropy + StrongResponses,0.3333333333333333
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionTime + PowerSkewness + RobustnessIndex + FreqEntropy,0.5238095238095238
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionTime + PowerSkewness + RobustnessIndex + FreqEntropy,0.3333333333333333
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionTime + PowerSkewness + RobustnessIndex + StrongResponses,0.3333333333333333
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionTime + PowerSkewness + RobustnessIndex + StrongResponses,0.23809523809523808
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionTime + PowerSkewness + FreqEntropy + StrongResponses,0.47619047619047616
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionTime + PowerSkewness + FreqEntropy + StrongResponses,0.3333333333333333
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionTime + RobustnessIndex + FreqEntropy + StrongResponses,0.47619047619047616
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionTime + RobustnessIndex + FreqEntropy + StrongResponses,0.3333333333333333
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionRate + DetectionPctVar + EarlyDetectionRatio + PowerSkewness,0.6190476190476191
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionRate + DetectionPctVar + EarlyDetectionRatio + PowerSkewness,0.2857142857142857
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionRate + DetectionPctVar + EarlyDetectionRatio + RobustnessIndex,0.6190476190476191
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionRate + DetectionPctVar + EarlyDetectionRatio + RobustnessIndex,0.3333333333333333
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionRate + DetectionPctVar + EarlyDetectionRatio + FreqEntropy,0.5238095238095238
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionRate + DetectionPctVar + EarlyDetectionRatio + FreqEntropy,0.42857142857142855
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionRate + DetectionPctVar + EarlyDetectionRatio + StrongResponses,0.5714285714285714
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionRate + DetectionPctVar + EarlyDetectionRatio + StrongResponses,0.2857142857142857
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionRate + DetectionPctVar + PowerSkewness + RobustnessIndex,0.38095238095238093
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionRate + DetectionPctVar + PowerSkewness + RobustnessIndex,0.2857142857142857
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionRate + DetectionPctVar + PowerSkewness + FreqEntropy,0.47619047619047616
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionRate + DetectionPctVar + PowerSkewness + FreqEntropy,0.38095238095238093
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionRate + DetectionPctVar + PowerSkewness + StrongResponses,0.5714285714285714
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionRate + DetectionPctVar + PowerSkewness + StrongResponses,0.23809523809523808
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionRate + DetectionPctVar + RobustnessIndex + FreqEntropy,0.42857142857142855
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionRate + DetectionPctVar + RobustnessIndex + FreqEntropy,0.47619047619047616
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionRate + DetectionPctVar + RobustnessIndex + StrongResponses,0.5238095238095238
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionRate + DetectionPctVar + RobustnessIndex + StrongResponses,0.3333333333333333
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionRate + DetectionPctVar + FreqEntropy + StrongResponses,0.47619047619047616
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionRate + DetectionPctVar + FreqEntropy + StrongResponses,0.42857142857142855
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionRate + EarlyDetectionRatio + PowerSkewness + RobustnessIndex,0.47619047619047616
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionRate + EarlyDetectionRatio + PowerSkewness + RobustnessIndex,0.42857142857142855
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionRate + EarlyDetectionRatio + PowerSkewness + FreqEntropy,0.5238095238095238
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionRate + EarlyDetectionRatio + PowerSkewness + FreqEntropy,0.38095238095238093
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionRate + EarlyDetectionRatio + PowerSkewness + StrongResponses,0.47619047619047616
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionRate + EarlyDetectionRatio + PowerSkewness + StrongResponses,0.42857142857142855
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionRate + EarlyDetectionRatio + RobustnessIndex + FreqEntropy,0.5714285714285714
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionRate + EarlyDetectionRatio + RobustnessIndex + FreqEntropy,0.38095238095238093
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionRate + EarlyDetectionRatio + RobustnessIndex + StrongResponses,0.42857142857142855
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionRate + EarlyDetectionRatio + RobustnessIndex + StrongResponses,0.42857142857142855
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionRate + EarlyDetectionRatio + FreqEntropy + StrongResponses,0.5238095238095238
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionRate + EarlyDetectionRatio + FreqEntropy + StrongResponses,0.38095238095238093
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionRate + PowerSkewness + RobustnessIndex + FreqEntropy,0.5238095238095238
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionRate + PowerSkewness + RobustnessIndex + FreqEntropy,0.42857142857142855
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionRate + PowerSkewness + RobustnessIndex + StrongResponses,0.42857142857142855
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionRate + PowerSkewness + RobustnessIndex + StrongResponses,0.42857142857142855
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionRate + PowerSkewness + FreqEntropy + StrongResponses,0.5238095238095238
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionRate + PowerSkewness + FreqEntropy + StrongResponses,0.38095238095238093
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionRate + RobustnessIndex + FreqEntropy + StrongResponses,0.5714285714285714
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionRate + RobustnessIndex + FreqEntropy + StrongResponses,0.38095238095238093
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionPctVar + EarlyDetectionRatio + PowerSkewness + RobustnessIndex,0.47619047619047616
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionPctVar + EarlyDetectionRatio + PowerSkewness + RobustnessIndex,0.23809523809523808
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionPctVar + EarlyDetectionRatio + PowerSkewness + FreqEntropy,0.47619047619047616
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionPctVar + EarlyDetectionRatio + PowerSkewness + FreqEntropy,0.2857142857142857
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionPctVar + EarlyDetectionRatio + PowerSkewness + StrongResponses,0.42857142857142855
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionPctVar + EarlyDetectionRatio + PowerSkewness + StrongResponses,0.23809523809523808
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionPctVar + EarlyDetectionRatio + RobustnessIndex + FreqEntropy,0.47619047619047616
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionPctVar + EarlyDetectionRatio + RobustnessIndex + FreqEntropy,0.38095238095238093
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionPctVar + EarlyDetectionRatio + RobustnessIndex + StrongResponses,0.42857142857142855
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionPctVar + EarlyDetectionRatio + RobustnessIndex + StrongResponses,0.23809523809523808
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionPctVar + EarlyDetectionRatio + FreqEntropy + StrongResponses,0.42857142857142855
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionPctVar + EarlyDetectionRatio + FreqEntropy + StrongResponses,0.38095238095238093
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionPctVar + PowerSkewness + RobustnessIndex + FreqEntropy,0.47619047619047616
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionPctVar + PowerSkewness + RobustnessIndex + FreqEntropy,0.38095238095238093
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionPctVar + PowerSkewness + RobustnessIndex + StrongResponses,0.47619047619047616
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionPctVar + PowerSkewness + RobustnessIndex + StrongResponses,0.23809523809523808
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionPctVar + PowerSkewness + FreqEntropy + StrongResponses,0.47619047619047616
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionPctVar + PowerSkewness + FreqEntropy + StrongResponses,0.23809523809523808
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + DetectionPctVar + RobustnessIndex + FreqEntropy + StrongResponses,0.47619047619047616
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + DetectionPctVar + RobustnessIndex + FreqEntropy + StrongResponses,0.38095238095238093
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + EarlyDetectionRatio + PowerSkewness + RobustnessIndex + FreqEntropy,0.5238095238095238
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + EarlyDetectionRatio + PowerSkewness + RobustnessIndex + FreqEntropy,0.3333333333333333
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + EarlyDetectionRatio + PowerSkewness + RobustnessIndex + StrongResponses,0.47619047619047616
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + EarlyDetectionRatio + PowerSkewness + RobustnessIndex + StrongResponses,0.23809523809523808
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + EarlyDetectionRatio + PowerSkewness + FreqEntropy + StrongResponses,0.5238095238095238
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + EarlyDetectionRatio + PowerSkewness + FreqEntropy + StrongResponses,0.2857142857142857
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + EarlyDetectionRatio + RobustnessIndex + FreqEntropy + StrongResponses,0.47619047619047616
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + EarlyDetectionRatio + RobustnessIndex + FreqEntropy + StrongResponses,0.3333333333333333
3dB,BCI,KNN,PowerVariability + DetectedTimePercentage + PowerSkewness + RobustnessIndex + FreqEntropy + StrongResponses,0.5238095238095238
3dB,ITR,KNN,PowerVariability + DetectedTimePercentage + PowerSkewness + RobustnessIndex + FreqEntropy + StrongResponses,0.3333333333333333
3dB,BCI,KNN,PowerVariability + DetectionTime + DetectionRate + DetectionPctVar + EarlyDetectionRatio + PowerSkewness,0.6666666666666666
3dB,ITR,KNN,PowerVariability + DetectionTime + DetectionRate + DetectionPctVar + EarlyDetectionRatio + PowerSkewness,0.42857142857142855
3dB,BCI,KNN,PowerVariability + DetectionTime + DetectionRate + DetectionPctVar + EarlyDetectionRatio + RobustnessIndex,0.6666666666666666
3dB,ITR,KNN,PowerVariability + DetectionTime + DetectionRate + DetectionPctVar + EarlyDetectionRatio + RobustnessIndex,0.5238095238095238
3dB,BCI,KNN,PowerVariability + DetectionTime + DetectionRate + DetectionPctVar + EarlyDetectionRatio + FreqEntropy,0.6190476190476191
3dB,ITR,KNN,PowerVariability + DetectionTime + DetectionRate + DetectionPctVar + EarlyDetectionRatio + FreqEntropy,0.47619047619047616
3dB,BCI,KNN,PowerVariability + DetectionTime + DetectionRate + DetectionPctVar + EarlyDetectionRatio + StrongResponses,0.5238095238095238
3dB,ITR,KNN,PowerVariability + DetectionTime + DetectionRate + DetectionPctVar + EarlyDetectionRatio + StrongResponses,0.2857142857142857
3dB,BCI,KNN,PowerVariability + DetectionTime + DetectionRate + DetectionPctVar + PowerSkewness + RobustnessIndex,0.5238095238095238
3dB,ITR,KNN,PowerVariability + DetectionTime + DetectionRate + DetectionPctVar + PowerSkewness + RobustnessIndex,0.47619047619047616
3dB,BCI,KNN,PowerVariability + DetectionTime + DetectionRate + DetectionPctVar + PowerSkewness + FreqEntropy,0.5714285714285714
3dB,ITR,KNN,PowerVariability + DetectionTime + DetectionRate + DetectionPctVar + PowerSkewness + FreqEntropy,0.38095238095238093
3dB,BCI,KNN,PowerVariability + DetectionTime + DetectionRate + DetectionPctVar + PowerSkewness + StrongResponses,0.5714285714285714
3dB,ITR,KNN,PowerVariability + DetectionTime + DetectionRate + DetectionPctVar + PowerSkewness + StrongResponses,0.14285714285714285
3dB,BCI,KNN,PowerVariability + DetectionTime + DetectionRate + DetectionPctVar + RobustnessIndex + FreqEntropy,0.5714285714285714
3dB,ITR,KNN,PowerVariability + DetectionTime + DetectionRate + DetectionPctVar + RobustnessIndex + FreqEntropy,0.5238095238095238
3dB,BCI,KNN,PowerVariability + DetectionTime + DetectionRate + DetectionPctVar + RobustnessIndex + StrongResponses,0.5714285714285714
3dB,ITR,KNN,PowerVariability + DetectionTime + DetectionRate + DetectionPctVar + RobustnessIndex + StrongResponses,0.23809523809523808
3dB,BCI,KNN,PowerVariability + DetectionTime + DetectionRate + DetectionPctVar + FreqEntropy + StrongResponses,0.6190476190476191
3dB,ITR,KNN,PowerVariability + DetectionTime + DetectionRate + DetectionPctVar + FreqEntropy + StrongResponses,0.38095238095238093
3dB,BCI,KNN,PowerVariability + DetectionTime + DetectionRate + EarlyDetectionRatio + PowerSkewness + RobustnessIndex,0.47619047619047616
3dB,ITR,KNN,PowerVariability + DetectionTime + DetectionRate + EarlyDetectionRatio + PowerSkewness + RobustnessIndex,0.3333333333333333
3dB,BCI,KNN,PowerVariability + DetectionTime + DetectionRate + EarlyDetectionRatio + PowerSkewness + FreqEntropy,0.6190476190476191
3dB,ITR,KNN,PowerVariability + DetectionTime + DetectionRate + EarlyDetectionRatio + PowerSkewness + FreqEntropy,0.42857142857142855
3dB,BCI,KNN,PowerVariability + DetectionTime + DetectionRate + EarlyDetectionRatio + PowerSkewness + StrongResponses,0.42857142857142855
3dB,ITR,KNN,PowerVariability + DetectionTime + DetectionRate + EarlyDetectionRatio + PowerSkewness + StrongResponses,0.3333333333333333
3dB,BCI,KNN,PowerVariability + DetectionTime + DetectionRate + EarlyDetectionRatio + RobustnessIndex + FreqEntropy,0.5714285714285714
3dB,ITR,KNN,PowerVariability + DetectionTime + DetectionRate + EarlyDetectionRatio + RobustnessIndex + FreqEntropy,0.38095238095238093
3dB,BCI,KNN,PowerVariability + DetectionTime + DetectionRate + EarlyDetectionRatio + RobustnessIndex + StrongResponses,0.38095238095238093
3dB,ITR,KNN,PowerVariability + DetectionTime + DetectionRate + EarlyDetectionRatio + RobustnessIndex + StrongResponses,0.3333333333333333
